Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,SIMON,681 Leavesley Rd,"GILROY OUTLETS1
GILROY OUTLETS2",Gilroy,CA,95020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.024168,-121.562861,2020-12-30,159079,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.4 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,TOPANGA,6600 Topanga Canyon Blvd,"STATION 1
STATION 2",Los Angeles,CA,91303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.190408,-118.604766,2020-12-30,159080,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $5 per additional hour, $0.28 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,800 NORTH BRAND,800 N Brand Blvd,"800 NB EV1; Suite 1850
800 NB EV2
800 NB EV3
800 NB EV4
800 NB EV5
800 NB EV6
800 NB EV7",Glendale,CA,91203,,888-758-4389,E,,Public,24 hours daily,,,,,,14,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.158031,-118.253826,2020-12-30,159081,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 2 hours, and $3 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,LONG BEACH,50 E 5th St,CITY PLACE B DC; South side of parking structure ground level,Long Beach,CA,90802,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,33.7725619,-118.1912908,2020-12-30,159082,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $1 per additional hour, $0.2284 per kWh, maximum payment of $30",,,,,,,,,,,,,,,,,,,,
ELEC,CITYOFPATTERSON,1033 W Las Palmas Ave,"STATION 1; -
STATION 2",Patterson,CA,95363,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,200-8,37.466908,-121.142172,2020-12-30,159083,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.5 per hour, $0.1189 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,MBT,1230 Rosecrans Ave,"STATION 1; P1 garage
STATION 2; P1 garage
STATION 3; P1 garage 
STATION 4
STATION 5",Manhattan Beach,CA,90266,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.901442,-118.392175,2020-12-30,159084,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $4 per additional hour, minimum payment of $1",,,,,,,,,,,,,,,,,,,,
ELEC,POLLO CAMPERO,7044 Topanga Canyon Blvd,7044 TOPANGA,Los Angeles,CA,91303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.1987022,-118.6054528,2020-12-30,159085,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,18592 MacArthur Blvd,"THE LAUNCH 01; Stations are in the parking lot behind the building.
THE LAUNCH 02; Stations are in the parking lot behind the building.",Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.67732,-117.858372,2020-12-30,159086,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,BURLINGAME,501 Primrose Rd,CITY HALL,Burlingame,CA,94010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.58001,-122.3506374,2020-12-30,159087,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.3 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,LONG BEACH,4411 E Ocean Blvd,"GRANADA 1; Welcome, Don’t forget to pay for your parking session at the pay station.
GRANADA 2; Welcome, Don’t forget to pay for your parking session at the pay station.
GRANADA 3; Welcome, Don’t forget to pay for your parking session at the pay station.",Long Beach,CA,90803,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.758485,-118.143348,2020-12-30,159088,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $1 per additional hour, $0.2284 per kWh, maximum payment of $30",,,,,,,,,,,,,,,,,,,,
ELEC,EV ARC,Camp Roberts Southbound Rest Area,CAMP ROBERTS SB; -,Bradley,CA,93426,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,35.8502331,-120.7702236,2020-12-30,159089,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,SMCCD,3401 Csm Dr,"CSM 1
CSM 2
CSM 3",San Mateo,CA,94402,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.530782,-122.337949,2020-12-30,159090,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.35 per kWh, maximum payment of $20",,,,,,,,,,,,,,,,,,,,
ELEC,LOCAL 234 IBEW,10300 Merritt St,"IBEWLOCAL 234 1; Parking Lot
IBEWLOCAL 234 2; Parking Lot ",Castroville,CA,95012,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,36.768168,-121.761943,2020-12-30,159091,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,SMCCD,1700 W Hillsdale Blvd,HILLSDALE 1,San Mateo,CA,94402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5346643,-122.3367322,2020-12-30,159092,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.35 per kWh, maximum payment of $20",,,,,,,,,,,,,,,,,,,,
ELEC,LONG BEACH,2230 E Ocean Blvd,LBMA 2; -,Long Beach,CA,90803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.7637102,-118.1657239,2020-12-30,159094,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $1 per additional hour, $0.2284 per kWh, maximum payment of $30",,,,,,,,,,,,,,,,,,,,
ELEC,LONG BEACH,2230 E Ocean Blvd,LBMA 1; -,Long Beach,CA,90802,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.7637648,-118.1657117,2020-12-30,159095,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $1 per additional hour, $0.2284 per kWh, maximum payment of $30",,,,,,,,,,,,,,,,,,,,
ELEC,CONTRA COSTA CO,501 gateway avenue,"WIC DR1; -
WIC DR2; Main parking lot",San Pablo,CA,94806,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.9548336,-122.3391109,2020-12-30,159096,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,DGS MAIN,1416 10th St,"LOT 02 STATION1; Monthly Parkers only
LOT 02 STATION2; Monthly Parkers Only
LOT 02 STATION3; -Monthly Parkers only
LOT 02 STATION5; Monthly Parkers Only
LOT 02 STATION6; MONHTLY PARKERS ONLY
LOT 02 STATION7; MONHTLY PARKERS ONLY
LOT 02 STATION8; MONHTLY PARKERS ONLY 2ND FLOOR
LOT 02 STATION9; MONHTLY PARKERS ONLY 2ND FLOOR",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,200-9,38.575266,-121.496397,2020-12-30,159097,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,FIRE DEPT,1113 Washington St,CALISTOGA; Side of Fire Station next to post office ,Calistoga,CA,94515,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.5780646,-122.5782346,2020-12-30,159099,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $5 per additional hour, $1 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,WESTLAKEVILLAGE,31220 W Oak Crest Dr,"WLV LIBRARY EV1; Behind library near book nook (ADA Van accessible)
WLV LIBRARY EV2; Behind library near book nook (ADA Van accessible)",Westlake Village,CA,91361,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.144468,-118.799241,2020-12-30,159100,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,WESTLAKEVILLAGE,31220 Oak Crest Dr,"WLV CITYHALL 1; Upper level parking lot near driveway
WLV CITYHALL 2; Upper level parking lot near driveway",Westlake Village,CA,91361,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.144468,-118.799241,2020-12-30,159101,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,PARAMOUNT,801 N Gower St,"GOWER 01
GOWER 02",Los Angeles,CA,90038,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.085671,-118.322526,2020-12-30,159102,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on kWh used. $0.3 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,FWM,13999 Marquesas Way,"STATION 01; Left into parking garage near leasing office entrance
STATION 02; Left into parking garage from entrance near leasing office",Marina del Rey,CA,90292,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.97666,-118.455398,2020-12-30,159103,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $5 per additional hour, $0.33 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,GRANITE BAY,1 Grizzly Way,STATION 2,Granite Bay,CA,95746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.732105,-121.21373,2020-12-30,159104,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.3 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,FACEBOOK,220 Jefferson Dr,"MPK 29 FC-1
MPK 29 FC-16
MPK 29 FC-17
MPK 29 FC-19; -
MPK 29 FC-21; West Entrance
MPK 29-11; -
MPK 29-12GW
MPK 29-15
MPK 29-6
MPK 29-7GW",Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,10,10,,ChargePoint Network,https://www.chargepoint.com,200-9,37.481406,-122.168852,2020-12-30,159105,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,100 Innovation Dr,"100 INNOVATN 01; Stations are at the back of the 100 Innovation Bldg.
100 INNOVATN 02; Stations are at the back of the 100 Innovation Bldg.
100 INNOVATN 03; Stations are in back of the 100 Innovation Bldg.",Irvine,CA,92617,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.646984,-117.855035,2020-12-30,159106,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,2550 N 1st St,"SVC STATION 01; Stations are adjacent to the 2550 building.
SVC STATION 02; Stations are adjacent to the 2550 building.
SVC STATION 03; Stations are adjacent to the 2550 building.
SVC STATION 04; Stations are adjacent to the 2550 Bldg.
SVC STATION 05; Stations are adjacent to the 2550 Bldg.
SVC STATION 06; Stations are adjacent to the 2550 Bldg.
SVC STATION 07; Stations are adjacent to the 2550 Bldg.",San Jose,CA,95131,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.38476,-121.924846,2020-12-30,159107,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,WESTLAKEVILLAGE,31105 Thousand Oaks Blvd,"WLV - PARK EV1; Enter driveway, make a right, located by soccer fields
WLV - PARK EV2; Enter driveway, make a right, located by soccer fields
WLV - PARK EV4; Enter driveway, make a right, located by soccer fields
WLV - PARK EV5; Enter driveway, make a right, located by soccer fields
WLV - PARK EV6; Enter driveway, make a right, located by soccer fields
WLV - PARK EV7; Enter driveway, make a right, located by soccer fields
WLV - PARK EV8; Enter driveway, make a right, located by soccer fields
WLV - PARK EV9; Enter driveway, make a right, located by soccer fields",Westlake Village,CA,91362,,888-758-4389,E,,Public,24 hours daily,,,,,,14,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.1581987,-118.7992323,2020-12-30,159108,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,WESTLAKEVILLAGE,31107 Thousand Oaks Blvd,"WLV - PARK EV3; Enter driveway, make a right, located by soccer fields",Westlake Village,CA,91362,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.1582153,-118.8000887,2020-12-30,159109,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,EJM EQUITIES,12181 Bluff Creek Dr,"STATION 01; -
STATION 02; -
STATION 03; -
STATION 04; -",Los Angeles,CA,90094,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.9790857,-118.4060122,2020-12-30,159110,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 3 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,CITYNATNL PLAZA,401 S Hope St,J2 #3; -,Los Angeles,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0524021,-118.2542733,2020-12-30,159111,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,CITYNATNL PLAZA,520 S Flower St,ALVL #2; -,Los Angeles,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0511397,-118.2563139,2020-12-30,159112,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,CALIFORNIA PLAZ,2121 N California Blvd,"CHARGER 1; -
CHARGER 2; -",Walnut Creek,CA,94596,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.908529,-122.066337,2020-12-30,159113,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CIVIC CENTER,1700 coast boulevard,STATION 4 - BSC; Lifeguard Headquarters ,Del mar,CA,92014,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.9624138,-117.2682316,2020-12-30,159115,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.1 per hour for the first 3 hours, and $4.2 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,ONNI SQUARE,221 W 2ND ST,"STATION 1
STATION 2; -",Los Angeles,CA,90012,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.052017,-118.245732,2020-12-30,159116,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,LPCWEST 817VINE,817 Vine St,1; In parking structure ,Los Angeles,CA,90038,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0855587,-118.3270092,2020-12-30,159117,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.15 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,LPCWEST 817VINE,5915 Waring Ave,"2; In parking garage P1
3; On parking level P1",Los Angeles,CA,90038,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.085493,-118.327444,2020-12-30,159118,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.15 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,OAK STREET CHAR,107 N Oak St,"107 N OAK - GW1
STATION1",Ukiah,CA,95482,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,39.149786,-123.209363,2020-12-30,159119,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $3 per additional hour, $0.21 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,LONG BEACH,332 W Broadway,"BROADWAY 2FL 01
BROADWAY-ADA 1; -
BROADWAY_ADA 2; -
BROADWAY_D1; -
BROADWAY_D2; -
BROADWAY_D3; -",Long Beach,CA,90802,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.769087,-118.195696,2020-12-30,159120,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $1 per additional hour, $0.2284 per kWh, maximum payment of $30",,,,,,,,,,,,,,,,,,,,
ELEC,4 HOURS FREE,500 Capitol Mall,"EAST LEFT; -
EAST RIGHT; -
WEST LEFT; -
WEST RIGHT; -",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,200-9,38.578058,-121.501407,2020-12-30,159121,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CROSSROADS,13181 Crossroads Parkway N,"ATRIUM #10; -
ATRIUM #11; -
ATRIUM #12; -
ATRIUM #13; -
ATRIUM #14; -
ATRIUM #15; -
ATRIUM #16; -
ATRIUM #17; -
ATRIUM #18; -
ATRIUM #3; -
ATRIUM #4; -
ATRIUM #5; -
ATRIUM #6; -
ATRIUM #7; -
ATRIUM #8; -
ATRIUM #9; -",City of Industry,CA,91746,,888-758-4389,E,,Public,24 hours daily,,,,,,29,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.030403,-118.015,2020-12-30,159122,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $3 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,201 Technology Dr,"FTP 201 TECH 01; Stations are in front of the 201 Technology Building.
FTP 201 TECH 02; Stations are in front of the 201 Technology Bldg.
FTP 201 TECH 03; Stations are in front of the 201 Technology building.",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.666007,-117.748864,2020-12-30,159123,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,111 Innovation Dr,"111 INNOVATN 01; Station is at the back of the 111 Innovation Building.
111 INNOVATN 02; Stations are behind the 111 Innovation Bldg.
111 INNOVATN 03; Stations are behind the 111 Innovation Bldg.
111 INNOVATN 04; Stations are between 111 Innovation and 121 Innovation in the upper lot near the stairs.
111 INNOVATN 05; Stations are between 111 Innovation and 121 Innvovation in the upper lot near the stairs.",Irvine,CA,92617,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.646355,-117.856146,2020-12-30,159124,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,WINDEMERE,397 Ano Nuevo Ave,"STATION 1; Back of building 2
STATION 2; Back of building 2
STATION 3; Back of building 2
STATION 4; Back of building 2
STATION 5; Back of building 2",Sunnyvale,CA,94085,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.390406,-122.044439,2020-12-30,159125,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $3 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,UC UCIMC,200 Manchester Dr,"MANCHESTER 02;  To the Chapman Ave side of parking lot, left of main entrance ",Orange,CA,92868,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.7888027,-117.8942103,2020-12-30,159126,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,STARBUCKS 55348,260 Mt. Hermon,THE HANGAR,Scotts Valley,CA,95066,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.0476234,-122.0304645,2020-12-30,159127,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.25 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CITYOFTEMECULA,29805 Vallejo Ave,"PARK & RIDE (R)
PARK & RIDE LOT",Temecula,CA,92592,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.477933,-117.13434,2020-12-30,159128,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $1 per additional hour, $1 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,MIRAMAR BEACH,1759 S Jameson Ln,"DC STATION 1; Charging Station is located in valet lot of Rosewood Miramar Beach Resort Hotel. Please ask valet for assistance with using the charger. 
DC STATION 2; Charger is located in the valet lot of the Rosewood Miramar Beach Resort Hotel. Please ask Valet for assistance in using the charger.
MIRAMAR 3; Chargers are located in the valet lot of the Rosewood Miramar Beach Resort Hotel. Ask valet for assistance to charge. ",Montecito,CA,93108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,4,,ChargePoint Network,https://www.chargepoint.com,GPS,34.4208591,-119.6284745,2020-12-30,159129,2020-12-30 00:25:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
